id,a
2135,0.15
2136,0.0
2137,0.03
2138,0.21
2139,0.1
2140,0.18
2141,0.01
2142,0.09
2143,0.14
2144,0.04
2145,0.08
2146,0.0
2147,0.24
2148,0.0
2149,0.076
2150,0.12
2151,0.0
2152,0.0
2153,0.03
2154,0.0
2155,0.01
2156,0.39
2157,0.0
2158,0.04
2159,0.02
2160,0.13
2161,0.0
2162,0.01
2163,0.16
2164,0.0
2165,0.15
2166,0.0
2167,0.0
2168,0.0
2169,0.02
2170,0.38
2171,0.03
2172,0.0
2173,0.04
2174,0.0
2175,0.0
2176,0.0
2177,0.02
2178,0.22
2179,0.07
2180,0.0
2181,0.05
2182,0.0
2183,0.0
2184,0.21
2185,0.02
2186,0.02
2187,0.0
2188,0.0
2189,0.16
2190,0.0
2191,0.07
2192,0.0
2193,0.29
2194,0.0
2195,0.0
2196,0.008833333333333334
2197,0.0
2198,0.01
2199,0.05
2200,0.0
2201,0.02
2202,0.51
2203,0.0
2204,0.0
2205,0.13
2206,0.0
2207,0.05
2208,0.0
2209,0.06
2210,0.02
2211,0.27
2212,0.0
2213,0.02
2214,0.0
2215,0.02
2216,0.06
2217,0.36
2218,0.08
2219,0.16
2220,0.01
2221,0.07
2222,0.03
2223,0.23
2224,0.0
2225,0.01
2226,0.08
2227,0.52
2228,0.09
2229,0.14
2230,0.03
2231,0.02
2232,0.4
2233,0.06
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.03
2239,0.46
2240,0.14
2241,0.0
2242,0.0
2243,0.02
2244,0.0
2245,0.02
2246,0.06
2247,0.06
2248,0.02
2249,0.4
2250,0.0
2251,0.04
2252,0.09
2253,0.0
2254,0.02
2255,0.0
2256,0.0
2257,0.0
2258,0.11
2259,0.04
2260,0.0
2261,0.0
2262,0.03
2263,0.0
2264,0.04
2265,0.0
2266,0.0
2267,0.09
2268,0.33
2269,0.0
2270,0.0
2271,0.03
2272,0.07
2273,0.0
2274,0.15
2275,0.02
2276,0.02
2277,0.01
2278,0.0
2279,0.05
2280,0.11
2281,0.0
2282,0.24
2283,0.05
2284,0.01
2285,0.05
2286,0.01
2287,0.0
2288,0.0
2289,0.01
2290,0.25
2291,0.17
2292,0.02
2293,0.63
2294,0.0
2295,0.02
2296,0.13
2297,0.04
2298,0.16
2299,0.16
2300,0.37
2301,0.0
2302,0.0
2303,0.32
2304,0.13
2305,0.04
2306,0.06
2307,0.01
2308,0.01
2309,0.02
2310,0.0
2311,0.06
2312,0.04
2313,0.0
2314,0.0
2315,0.08
2316,0.05
2317,0.01
2318,0.16
2319,0.01
2320,0.05
2321,0.02
2322,0.0
2323,0.0
2324,0.03
2325,0.0
2326,0.01
2327,0.0
2328,0.0
2329,0.0
2330,0.02
2331,0.0
2332,0.0
2333,0.1
2334,0.31
2335,0.02
2336,0.19
2337,0.01
2338,0.42
2339,0.43
2340,0.02
2341,0.0
2342,0.2
2343,0.04
2344,0.66
2345,0.01
2346,0.03
2347,0.02
2348,0.0
2349,0.05
2350,0.0
2351,0.06
2352,0.58
2353,0.04
2354,0.0
2355,0.0
2356,0.06
2357,0.33
2358,0.06
2359,0.03
2360,0.68
2361,0.0
2362,0.03
2363,0.0
2364,0.01
2365,0.0
2366,0.24
2367,0.1
2368,0.1
2369,0.0
2370,0.01
2371,0.02
2372,0.06
2373,0.04
2374,0.0
2375,0.0
2376,0.02
2377,0.0
2378,0.0
2379,0.12
2380,0.27
2381,0.03
2382,0.0
2383,0.03
2384,0.01
2385,0.05
2386,0.16
2387,0.02
2388,0.01
2389,0.05
2390,0.02
2391,0.07
2392,0.0
2393,0.0
2394,0.08
2395,0.02
2396,0.0
2397,0.0
2398,0.02
2399,0.0
2400,0.06
2401,0.15
2402,0.1
2403,0.0
2404,0.02
2405,0.07
2406,0.07
2407,0.0
2408,0.01
2409,0.05
2410,0.02
2411,0.08
2412,0.01
2413,0.1
2414,0.0
2415,0.01
2416,0.03
2417,0.0
2418,0.0
2419,0.0
2420,0.04
2421,0.02
2422,0.03
2423,0.0
2424,0.05
2425,0.0
2426,0.0
2427,0.08
2428,0.0
2429,0.0
2430,0.21
2431,0.01
2432,0.01
2433,0.06
2434,0.0
2435,0.28
2436,0.0
2437,0.0
2438,0.0
2439,0.03
2440,0.56
2441,0.0
2442,0.75
2443,0.09
2444,0.0
2445,0.02
2446,0.0
2447,0.05
2448,0.0
2449,0.0
2450,0.01
2451,0.04
2452,0.0
2453,0.35
2454,0.01
2455,0.02
2456,0.01
2457,0.17
2458,0.1
2459,0.0
2460,0.02
2461,0.09
2462,0.88
2463,0.06
2464,0.11
2465,0.0
2466,0.0
2467,0.0
2468,0.09
2469,0.01
2470,0.03
2471,0.0
2472,0.03
2473,0.64
2474,0.09
2475,0.01
2476,0.02
2477,0.06
2478,0.06
2479,0.0
2480,0.01
2481,0.02
2482,0.04
2483,0.59
2484,0.03
2485,0.04
2486,0.0
2487,0.01
2488,0.2
2489,0.05
2490,0.47
2491,0.15
2492,0.01
2493,0.0
2494,0.01
2495,0.19
2496,0.03
2497,0.04
2498,0.1
2499,0.0
2500,0.0
2501,0.0
2502,0.11
2503,0.01
2504,0.04
2505,0.0
2506,0.18
2507,0.0
2508,0.01
2509,0.0
2510,0.53
2511,0.0
2512,0.11
2513,0.29
2514,0.0
2515,0.1
2516,0.06
2517,0.03
2518,0.06
2519,0.48
2520,0.0
2521,0.64
2522,0.01
2523,0.07
2524,0.04
2525,0.04
2526,0.01
2527,0.06
2528,0.52
2529,0.06
2530,0.57
2531,0.09
2532,0.01
2533,0.04
2534,0.11
2535,0.02
2536,0.37
2537,0.0
2538,0.0
2539,0.23
2540,0.0
2541,0.02
2542,0.03
2543,0.01
2544,0.02
2545,0.02
2546,0.0
2547,0.0
2548,0.03
2549,0.0
2550,0.07
2551,0.03
2552,0.25
2553,0.01
2554,0.01
2555,0.02
2556,0.0
2557,0.13
2558,0.23
2559,0.02
2560,0.05
2561,0.03
2562,0.02
2563,0.0
2564,0.03
2565,0.0
2566,0.02
2567,0.01
2568,0.02
2569,0.07
2570,0.07
2571,0.12
2572,0.0
2573,0.09
2574,0.09
2575,0.01
2576,0.02
2577,0.15
2578,0.0
2579,0.06
2580,0.45
2581,0.0
2582,0.55
2583,0.01
2584,0.0
2585,0.02
2586,0.06
2587,0.31
2588,0.2
2589,0.0
2590,0.03
2591,0.01
2592,0.3
2593,0.02
2594,0.02
2595,0.03
2596,0.08
2597,0.21
2598,0.38
2599,0.06
2600,0.0
2601,0.03
2602,0.0
2603,0.05
2604,0.05
2605,0.08
2606,0.0
2607,0.25
2608,0.36
2609,0.016
2610,0.39
2611,0.5
2612,0.02
2613,0.0
2614,0.12
2615,0.03
2616,0.0
2617,0.01
2618,0.01
2619,0.02
2620,0.05
2621,0.0
2622,0.0
2623,0.05
2624,0.11
2625,0.0
2626,0.03
2627,0.06
2628,0.0
2629,0.0
2630,0.07
2631,0.08
2632,0.12
2633,0.05
2634,0.04
2635,0.07
2636,0.07
2637,0.27
2638,0.02
2639,0.0
2640,0.02
2641,0.02
2642,0.16
2643,0.16
2644,0.05
2645,0.17
2646,0.02
2647,0.01
2648,0.03
2649,0.0
2650,0.15
2651,0.15
2652,0.23
2653,0.05
2654,0.0
2655,0.03
2656,0.0
2657,0.0
2658,0.15
2659,0.02
2660,0.06
2661,0.05
2662,0.12
2663,0.0
2664,0.69
2665,0.01
2666,0.07
2667,0.09
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,0.01
2673,0.02
2674,0.0
2675,0.0
2676,0.05
2677,0.0
2678,0.04
2679,0.0
2680,0.4
2681,0.11
2682,0.0
2683,0.0
2684,0.27
2685,0.05
2686,0.0
2687,0.12
2688,0.0
2689,0.13
2690,0.01
2691,0.0
2692,0.59
2693,0.06
2694,0.18
2695,0.07
2696,0.07
2697,0.0
2698,0.11
2699,0.09
2700,0.0
2701,0.0
2702,0.01
2703,0.02
2704,0.07
2705,0.01
2706,0.05
2707,0.01
2708,0.04
2709,0.11
2710,0.07
2711,0.04
2712,0.43
2713,0.0
2714,0.11
2715,0.0
2716,0.06
2717,0.04
2718,0.12
2719,0.0
2720,0.11
2721,0.0
2722,0.03
2723,0.03
2724,0.0
2725,0.0
2726,0.02
2727,0.01
2728,0.12
2729,0.1
2730,0.01
2731,0.4
2732,0.02
2733,0.06
2734,0.01
2735,0.07
2736,0.01
2737,0.0
2738,0.12
2739,0.08
2740,0.0
2741,0.0
2742,0.0
2743,0.29
2744,0.09
2745,0.0
2746,0.01
2747,0.0
2748,0.0
2749,0.0
2750,0.27
2751,0.01
2752,0.03
2753,0.14
2754,0.03
2755,0.0
2756,0.0
2757,0.06
2758,0.0
2759,0.55
2760,0.16
2761,0.15
2762,0.07
2763,0.0
2764,0.08
2765,0.26
2766,0.0
2767,0.0
2768,0.21
2769,0.0
2770,0.03
2771,0.02
2772,0.0
2773,0.07
2774,0.35
2775,0.13
2776,0.5
2777,0.06
2778,0.0
2779,0.0
2780,0.0
2781,0.07
2782,0.0
2783,0.02
2784,0.0
2785,0.11
2786,0.0
2787,0.08
2788,0.06
2789,0.02
2790,0.09
2791,0.01
2792,0.0
2793,0.0
2794,0.1
2795,0.0
2796,0.06
2797,0.1
2798,0.0
2799,0.0
2800,0.0
2801,0.04
2802,0.02
2803,0.26
2804,0.06
2805,0.06
2806,0.08
2807,0.03
2808,0.05
2809,0.06
2810,0.08
2811,0.05
2812,0.01
2813,0.03
2814,0.16
2815,0.0
2816,0.24
2817,0.04
2818,0.03
2819,0.2
2820,0.02
2821,0.01
2822,0.0
2823,0.09
2824,0.02
2825,0.0
2826,0.05
2827,0.15
2828,0.0
2829,0.0
2830,0.0
2831,0.01
2832,0.14
2833,0.0
2834,0.01
2835,0.02
2836,0.02
2837,0.15
2838,0.07
2839,0.01
2840,0.03
2841,0.58
2842,0.01
2843,0.0
2844,0.17
2845,0.04
2846,0.0
2847,0.06
2848,0.04
2849,0.02
2850,0.08
2851,0.03
2852,0.06
2853,0.01
2854,0.06
2855,0.08
2856,0.0
2857,0.0
2858,0.0
2859,0.56
2860,0.02
2861,0.01
2862,0.11
2863,0.0
2864,0.14
2865,0.0
2866,0.06
2867,0.05
2868,0.57
2869,0.0
2870,0.0
2871,0.06
2872,0.01
2873,0.02
2874,0.1
2875,0.01
2876,0.43
2877,0.09
2878,0.1
2879,0.16
2880,0.32
2881,0.0
2882,0.06
2883,0.04
2884,0.06
2885,0.03
2886,0.03
2887,0.02
2888,0.1
2889,0.0
2890,0.3
2891,0.5
2892,0.0
2893,0.03
2894,0.0
2895,0.01
2896,0.07
2897,0.02
2898,0.0
2899,0.02
2900,0.0
2901,0.0
2902,0.02
2903,0.09
2904,0.03
2905,0.38
2906,0.0
2907,0.0
2908,0.05
2909,0.06
2910,0.04
2911,0.02
2912,0.16
2913,0.1
2914,0.09
2915,0.04
2916,0.01
2917,0.02
2918,0.18
2919,0.1
2920,0.0
2921,0.0
2922,0.05
2923,0.0
2924,0.0
2925,0.14
2926,0.0
2927,0.0
2928,0.0
2929,0.23
2930,0.02
2931,0.17
2932,0.08
2933,0.01
2934,0.23
2935,0.01
2936,0.0
2937,0.13
2938,0.0
2939,0.03
2940,0.01
2941,0.09
2942,0.01
2943,0.17
2944,0.1
2945,0.05
2946,0.31
2947,0.09
2948,0.02
2949,0.02
2950,0.01
2951,0.0
2952,0.03
2953,0.01
2954,0.0
2955,0.25
2956,0.02
2957,0.0
2958,0.02
2959,0.06
2960,0.05
2961,0.0
2962,0.02
2963,0.06
2964,0.01
2965,0.0
2966,0.21
2967,0.01
2968,0.01
2969,0.0
2970,0.0
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.11
2978,0.0
2979,0.16
2980,0.0
2981,0.38
2982,0.02
2983,0.22
2984,0.2
2985,0.33
2986,0.03
2987,0.0
2988,0.2
2989,0.0
2990,0.04
2991,0.06495238095238094
2992,0.0
2993,0.03
2994,0.01
2995,0.02
2996,0.1
2997,0.0
2998,0.0
2999,0.0
3000,0.21
3001,0.04
3002,0.06
3003,0.01
3004,0.62
3005,0.03
3006,0.13
3007,0.0
3008,0.04
3009,0.02
3010,0.08
3011,0.01
3012,0.03
3013,0.01
3014,0.03
3015,0.04
3016,0.0
3017,0.02
3018,0.01
3019,0.13
3020,0.04
3021,0.0
3022,0.35
3023,0.07
3024,0.03
3025,0.0
3026,0.0
3027,0.02
3028,0.21
3029,0.0
3030,0.01
3031,0.01
3032,0.04
3033,0.12
3034,0.04
3035,0.0
3036,0.14
3037,0.11
3038,0.03
3039,0.01
3040,0.02
3041,0.02
3042,0.01
3043,0.03
3044,0.03
3045,0.69
3046,0.7
3047,0.01
3048,0.01
3049,0.2
3050,0.01
3051,0.18
3052,0.05
3053,0.09
3054,0.04
3055,0.12
3056,0.12
3057,0.03
3058,0.04
3059,0.16
3060,0.01
3061,0.03
3062,0.0
3063,0.0
3064,0.02
3065,0.01
3066,0.0
3067,0.08
3068,0.12040354090354091
3069,0.0
3070,0.22
3071,0.01
3072,0.05
3073,0.0
3074,0.39
3075,0.34
3076,0.0
3077,0.0
3078,0.07
3079,0.0
3080,0.0
3081,0.28
3082,0.03
3083,0.0
3084,0.2
3085,0.07
3086,0.01
3087,0.13
3088,0.17
3089,0.03
3090,0.02
3091,0.12
3092,0.31
3093,0.01
3094,0.16
3095,0.01
3096,0.0
3097,0.03
3098,0.39
3099,0.07
3100,0.2
3101,0.0
3102,0.54
3103,0.28
3104,0.02
3105,0.22
3106,0.15
3107,0.02
3108,0.72
3109,0.56
3110,0.1
3111,0.26
3112,0.0
3113,0.0
3114,0.0
3115,0.0
3116,0.02
3117,0.01
3118,0.08
3119,0.0
3120,0.0
3121,0.14
3122,0.05
3123,0.04
3124,0.03
3125,0.0
3126,0.51
3127,0.0
3128,0.01
3129,0.05
3130,0.51
3131,0.04
3132,0.18
3133,0.0
3134,0.0
3135,0.01
3136,0.01
3137,0.01
3138,0.01
3139,0.11
3140,0.02
3141,0.0
3142,0.06
3143,0.01
3144,0.35
3145,0.0
3146,0.0
3147,0.68
3148,0.01
3149,0.04
3150,0.87
3151,0.02
3152,0.03
3153,0.0
3154,0.43
3155,0.0
3156,0.0
3157,0.0
3158,0.07
3159,0.0
3160,0.35
3161,0.0
3162,0.02
3163,0.02
3164,0.03
3165,0.0
3166,0.04
3167,0.32
3168,0.45
3169,0.02
3170,0.02
3171,0.12
3172,0.11
3173,0.28
3174,0.01
3175,0.0
3176,0.0
3177,0.15
3178,0.04
3179,0.08
3180,0.18
3181,0.01
3182,0.06
3183,0.06
3184,0.02
3185,0.06
3186,0.02
3187,0.04
3188,0.02
3189,0.07
3190,0.0
3191,0.14
3192,0.02
3193,0.0
3194,0.05
3195,0.09
3196,0.02
3197,0.03
3198,0.01
3199,0.16
3200,0.2
3201,0.0
3202,0.0
3203,0.05
3204,0.05
3205,0.02
3206,0.05
3207,0.13
3208,0.01
3209,0.02
3210,0.25
3211,0.11
3212,0.03
3213,0.02
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.04
3219,0.33
3220,0.07
3221,0.0
3222,0.0
3223,0.04
3224,0.69
3225,0.0
3226,0.01
3227,0.01
3228,0.0
3229,0.0
3230,0.0
3231,0.07
3232,0.0
3233,0.0
3234,0.0
3235,0.04
3236,0.16
3237,0.16
3238,0.01
3239,0.58
3240,0.01
3241,0.0
3242,0.01
3243,0.01
3244,0.03
3245,0.0
3246,0.03
3247,0.02
3248,0.02
3249,0.01
3250,0.02
3251,0.01
3252,0.0
3253,0.17
3254,0.03
3255,0.0
3256,0.12
3257,0.0
3258,0.0
3259,0.04
3260,0.01
3261,0.0
3262,0.02
3263,0.07
3264,0.18
3265,0.04
3266,0.09
3267,0.07
3268,0.01
3269,0.0
3270,0.0
3271,0.02
3272,0.0
3273,0.06
3274,0.02
3275,0.0
3276,0.09
3277,0.04
3278,0.45
3279,0.03
3280,0.01
3281,0.03
3282,0.01
3283,0.03
3284,0.0
3285,0.57
3286,0.1
3287,0.15
3288,0.0
3289,0.0
3290,0.03
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,0.14
3296,0.0
3297,0.02
3298,0.0
3299,0.01
3300,0.0
3301,0.0
3302,0.09
3303,0.09
3304,0.07973807822724231
3305,0.0
3306,0.02
3307,0.0
3308,0.38
3309,0.25
3310,0.1
3311,0.02
3312,0.0
3313,0.04
3314,0.1
3315,0.08
3316,0.13
3317,0.0
3318,0.0
3319,0.03
3320,0.37
3321,0.24
3322,0.02
3323,0.02
3324,0.0
3325,0.02
3326,0.05
3327,0.0
3328,0.14
3329,0.0
3330,0.5
3331,0.04
3332,0.01
3333,0.02
3334,0.0
3335,0.0
3336,0.06
3337,0.06
3338,0.0
3339,0.02
3340,0.0
3341,0.02
3342,0.0
3343,0.25
3344,0.5
3345,0.46
3346,0.0
3347,0.02
3348,0.61
3349,0.02
3350,0.1
3351,0.0
3352,0.01
3353,0.0
3354,0.01
3355,0.08
3356,0.0
3357,0.04
3358,0.06
3359,0.01
3360,0.07
3361,0.01
3362,0.05
3363,0.24
3364,0.01
3365,0.0
3366,0.01
3367,0.07
3368,0.01
3369,0.01
3370,0.0
3371,0.0
3372,0.0
3373,0.05
3374,0.36
3375,0.02
3376,0.47
3377,0.0
3378,0.02
3379,0.02
3380,0.03
3381,0.01
3382,0.28
3383,0.0
3384,0.0
3385,0.01
3386,0.25
3387,0.11
3388,0.0
3389,0.03
3390,0.0
3391,0.13
3392,0.01
3393,0.0
3394,0.06
3395,0.14
3396,0.58
3397,0.45
3398,0.41
3399,0.0
3400,0.02
3401,0.0
3402,0.03
3403,0.0
3404,0.55
3405,0.02
3406,0.01
3407,0.0
3408,0.31
3409,0.01
3410,0.23
3411,0.0
3412,0.04
3413,0.6
3414,0.0
3415,0.14
3416,0.05
3417,0.18
3418,0.0
3419,0.41
3420,0.01
3421,0.03
3422,0.07
3423,0.06
3424,0.0
3425,0.09
3426,0.03
3427,0.18
3428,0.01
3429,0.0
3430,0.01
3431,0.0
3432,0.48
3433,0.45
3434,0.0
3435,0.6389126984126983
3436,0.11
3437,0.49
3438,0.22
3439,0.02
3440,0.04
3441,0.0
3442,0.01
3443,0.03
3444,0.0
3445,0.02
3446,0.0
3447,0.1
3448,0.03
3449,0.06
3450,0.01
3451,0.0
3452,0.0
3453,0.02
3454,0.01
3455,0.0
3456,0.0
3457,0.01
3458,0.03
3459,0.35
3460,0.08
3461,0.3
3462,0.01
3463,0.0
3464,0.01
3465,0.01
3466,0.0
3467,0.01
3468,0.0
3469,0.02
3470,0.11
3471,0.13
3472,0.0
3473,0.0
3474,0.01
3475,0.02
3476,0.18
3477,0.0
3478,0.1
3479,0.0
3480,0.09
3481,0.0
3482,0.05
3483,0.01
3484,0.0
3485,0.07
3486,0.02
3487,0.02
3488,0.01
3489,0.02
3490,0.0
3491,0.38
3492,0.0
3493,0.01
3494,0.0
3495,0.0
3496,0.09
3497,0.0
3498,0.02
3499,0.0
3500,0.03
3501,0.0
3502,0.0
3503,0.0
3504,0.01
3505,0.0
3506,0.07
3507,0.01
3508,0.01
3509,0.02
3510,0.03
3511,0.01
3512,0.0
3513,0.01
3514,0.02
3515,0.08
3516,0.04
3517,0.0
3518,0.31
3519,0.11
3520,0.0
3521,0.09
3522,0.0
3523,0.01
3524,0.0
3525,0.15
3526,0.19
3527,0.06
3528,0.09
3529,0.0
3530,0.1
3531,0.0
3532,0.09
3533,0.05
3534,0.03
3535,0.31
3536,0.13
3537,0.01
3538,0.03
3539,0.0
3540,0.03
3541,0.07
3542,0.29
3543,0.03
3544,0.0
3545,0.02
3546,0.0
3547,0.0
3548,0.0
3549,0.08
3550,0.17
3551,0.02
3552,0.05
3553,0.02
3554,0.11
3555,0.02
3556,0.18
3557,0.21
3558,0.0
3559,0.03
3560,0.14
3561,0.0
3562,0.01
3563,0.02
3564,0.02
3565,0.01
3566,0.04
3567,0.01
3568,0.0
3569,0.02
3570,0.01
3571,0.0
3572,0.0
3573,0.0
3574,0.06
3575,0.0
3576,0.0
3577,0.04
3578,0.0
3579,0.01
3580,0.12
3581,0.34
3582,0.05
3583,0.1
3584,0.0
3585,0.02
3586,0.08
3587,0.01
3588,0.02
3589,0.01
3590,0.5
3591,0.04
3592,0.03
3593,0.02333333333333333
3594,0.13
3595,0.1
3596,0.0
3597,0.0
3598,0.05
3599,0.03
3600,0.02
3601,0.0
3602,0.02
3603,0.04
3604,0.11
3605,0.0
3606,0.08
3607,0.0
3608,0.01
3609,0.08
3610,0.2
3611,0.07
3612,0.03
3613,0.02
3614,0.0
3615,0.1
3616,0.18
3617,0.11
3618,0.05
3619,0.17
3620,0.02
3621,0.06
3622,0.0
3623,0.26
3624,0.0
3625,0.02
3626,0.04
3627,0.0
3628,0.08
3629,0.0
3630,0.12
3631,0.04
3632,0.07
3633,0.1
3634,0.01
3635,0.01
3636,0.0
3637,0.0
3638,0.01
3639,0.02
3640,0.0
3641,0.01
3642,0.0
3643,0.01
3644,0.05
3645,0.0
3646,0.01
3647,0.83
3648,0.0
3649,0.01
3650,0.01
3651,0.02
3652,0.0
3653,0.14
3654,0.01
3655,0.0
3656,0.0
3657,0.01
3658,0.11
3659,0.04
3660,0.01
3661,0.23
3662,0.15
3663,0.0
3664,0.09
3665,0.03
3666,0.13
3667,0.14
3668,0.02
3669,0.02
3670,0.04
3671,0.01
3672,0.0
3673,0.01
3674,0.0
3675,0.01
3676,0.01
3677,0.01
3678,0.36
3679,0.0
3680,0.01
3681,0.43
3682,0.0
3683,0.1
3684,0.01
3685,0.07
3686,0.0
3687,0.1
3688,0.01
3689,0.13
3690,0.0
3691,0.0
3692,0.01
3693,0.0
3694,0.01
3695,0.01
3696,0.03
3697,0.04
3698,0.06
3699,0.02
3700,0.34
3701,0.01
3702,0.01
3703,0.16
3704,0.04
3705,0.04
3706,0.02
3707,0.03
3708,0.01
3709,0.0
3710,0.04
3711,0.05
3712,0.0
3713,0.24
3714,0.04
3715,0.24
3716,0.01
3717,0.22
3718,0.01
3719,0.0
3720,0.0
3721,0.27
3722,0.01
3723,0.04
3724,0.19
3725,0.02
3726,0.03
3727,0.01
3728,0.0
3729,0.03
3730,0.0
3731,0.17
3732,0.32
3733,0.23
3734,0.01
3735,0.05
3736,0.03
3737,0.02
3738,0.17
3739,0.05
3740,0.45
3741,0.03
3742,0.01
3743,0.0
3744,0.07
3745,0.0
3746,0.01
3747,0.65
3748,0.03
3749,0.16
3750,0.29
3751,0.01
3752,0.07
3753,0.01
3754,0.16
3755,0.04
3756,0.0
3757,0.26
3758,0.0
3759,0.64
3760,0.5
3761,0.01
3762,0.22
3763,0.02
3764,0.01
3765,0.02
3766,0.06
3767,0.0
3768,0.14
3769,0.0
3770,0.0
3771,0.07
3772,0.02
3773,0.0
3774,0.05
3775,0.48
3776,0.01
3777,0.03
3778,0.04
3779,0.06
3780,0.15
3781,0.0
3782,0.0
3783,0.07
3784,0.0
3785,0.01
3786,0.0
3787,0.0
3788,0.23
3789,0.12
3790,0.03
3791,0.0
3792,0.02
3793,0.0
3794,0.28
3795,0.0
3796,0.0
3797,0.03
3798,0.03
3799,0.01
3800,0.74
3801,0.02
3802,0.02
3803,0.0
3804,0.0
3805,0.02
3806,0.29
3807,0.05
3808,0.05
3809,0.0
3810,0.33
3811,0.11
3812,0.03
3813,0.01
3814,0.01
3815,0.0
3816,0.0
3817,0.01
3818,0.0
3819,0.0
3820,0.34
3821,0.03
3822,0.01
3823,0.0
3824,0.01
3825,0.0
3826,0.0
3827,0.02
3828,0.0
3829,0.01
3830,0.22
3831,0.13
3832,0.06
3833,0.2
3834,0.0
3835,0.14
3836,0.07
3837,0.03
3838,0.01
3839,0.08
3840,0.0
3841,0.32
3842,0.03
3843,0.01
3844,0.04
3845,0.4
3846,0.16
3847,0.09
3848,0.09
3849,0.05
3850,0.02
3851,0.0
3852,0.0
3853,0.14
3854,0.02
3855,0.01
3856,0.3
3857,0.01
3858,0.03
3859,0.01
3860,0.06
3861,0.02
3862,0.14
3863,0.0
3864,0.01
3865,0.0
3866,0.0
3867,0.05
3868,0.04
3869,0.0
3870,0.01
3871,0.06
3872,0.01
3873,0.01
3874,0.09
3875,0.04
3876,0.1
3877,0.0
3878,0.04
3879,0.0
3880,0.23
3881,0.02
3882,0.55
3883,0.04
3884,0.01
3885,0.0
3886,0.02
3887,0.01
3888,0.02
3889,0.48
3890,0.02
3891,0.01
3892,0.0
3893,0.0
3894,0.0
3895,0.01
3896,0.0
3897,0.02
3898,0.06
3899,0.0
3900,0.0
3901,0.08
3902,0.0
3903,0.07
3904,0.0
3905,0.05
3906,0.0
3907,0.02
3908,0.44
3909,0.1749047619047619
3910,0.0
3911,0.0
3912,0.03
3913,0.31
3914,0.29
3915,0.02
3916,0.0
3917,0.0
3918,0.03
3919,0.28
3920,0.06
3921,0.0
3922,0.03
3923,0.09
3924,0.08
3925,0.0
3926,0.52
3927,0.07
3928,0.15
3929,0.03
3930,0.18
3931,0.02
3932,0.1
3933,0.01
3934,0.0
3935,0.13
3936,0.44
3937,0.01
3938,0.0
3939,0.04
3940,0.05
3941,0.0
3942,0.02
3943,0.02
3944,0.06
3945,0.06
3946,0.0
3947,0.0
3948,0.0
3949,0.0
3950,0.02
3951,0.05
3952,0.0
3953,0.03
3954,0.01
3955,0.15
3956,0.0
3957,0.05
3958,0.03
3959,0.71
3960,0.01
3961,0.11
3962,0.39
3963,0.35
3964,0.08
3965,0.01
3966,0.0
3967,0.0
3968,0.0
3969,0.05
3970,0.01
3971,0.19
3972,0.05
3973,0.0
3974,0.08
3975,0.01
3976,0.03
3977,0.0
3978,0.05
3979,0.56
3980,0.0
3981,0.35
3982,0.0
3983,0.0
3984,0.0
3985,0.57
3986,0.0
3987,0.0
3988,0.05
3989,0.0
3990,0.08
3991,0.0
3992,0.06
3993,0.03
3994,0.0
3995,0.0
3996,0.05
3997,0.05
3998,0.05
3999,0.03
4000,0.0
4001,0.16
4002,0.0
4003,0.13
4004,0.03
4005,0.02
4006,0.11
4007,0.0
4008,0.08
4009,0.1
4010,0.33
4011,0.01
4012,0.0
4013,0.06
4014,0.02
4015,0.0
4016,0.03
4017,0.06
4018,0.0
4019,0.01
4020,0.0
4021,0.03
4022,0.0
4023,0.02
4024,0.07
4025,0.0
4026,0.01
4027,0.35
4028,0.02
4029,0.0
4030,0.08
4031,0.03
4032,0.01
4033,0.04
4034,0.0
4035,0.07
4036,0.07
4037,0.03
4038,0.0
4039,0.02
4040,0.04
4041,0.0
4042,0.0
4043,0.01
4044,0.0
4045,0.01
4046,0.01
4047,0.0
4048,0.01
4049,0.02
4050,0.0
4051,0.01
4052,0.18
4053,0.01
4054,0.05
4055,0.08
4056,0.0
4057,0.0
4058,0.01
4059,0.02
4060,0.0
4061,0.02
4062,0.0
4063,0.14
4064,0.24
4065,0.0
4066,0.0
4067,0.0
4068,0.0
4069,0.01
4070,0.0
4071,0.0
4072,0.0
4073,0.01
4074,0.01
4075,0.55
4076,0.06
4077,0.03
4078,0.0
4079,0.2069087301587301
4080,0.01
4081,0.0
4082,0.37
4083,0.01
4084,0.0
4085,0.02
4086,0.0
4087,0.0
4088,0.0
4089,0.08
4090,0.03
4091,0.0
4092,0.05
4093,0.0
4094,0.05
4095,0.06
4096,0.1
4097,0.07
4098,0.13
4099,0.08
4100,0.02
4101,0.0
4102,0.05
4103,0.27
4104,0.06
4105,0.0
4106,0.0
4107,0.21
4108,0.14
4109,0.0
4110,0.07
4111,0.03
4112,0.08
4113,0.01
4114,0.02
4115,0.23628571428571415
4116,0.0
4117,0.0
4118,0.01
4119,0.0
4120,0.03
4121,0.14
4122,0.0
4123,0.4
4124,0.39
4125,0.56
4126,0.02
4127,0.12
